L,p_error,num_success
3,0,1,100
3,0.00277778,1,97
3,0.00555556,1,89
3,0.00833333,1,74
3,0.0111111,1,58
3,0.0138889,1,54
3,0.0166667,1,50
3,0.0194444,1,58
3,0.0222222,1,47
3,0.025,1,58
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,91
5,0.00833333,1,64
5,0.0111111,1,60
5,0.0138889,1,58
5,0.0166667,1,51
5,0.0194444,1,63
5,0.0222222,1,56
5,0.025,1,51
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,92
7,0.00833333,1,62
7,0.0111111,1,62
7,0.0138889,1,46
7,0.0166667,1,53
7,0.0194444,1,53
7,0.0222222,1,47
7,0.025,1,55
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,91
9,0.00833333,1,64
9,0.0111111,1,53
9,0.0138889,1,42
9,0.0166667,1,46
9,0.0194444,1,52
9,0.0222222,1,55
9,0.025,1,50
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,86
11,0.00833333,1,67
11,0.0111111,1,57
11,0.0138889,1,50
11,0.0166667,1,52
11,0.0194444,1,43
11,0.0222222,1,46
11,0.025,1,48
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,86
13,0.00833333,1,64
13,0.0111111,1,44
13,0.0138889,1,58
13,0.0166667,1,47
13,0.0194444,1,51
13,0.0222222,1,49
13,0.025,1,49
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,89
15,0.00833333,1,63
15,0.0111111,1,47
15,0.0138889,1,59
15,0.0166667,1,45
15,0.0194444,1,48
15,0.0222222,1,46
15,0.025,1,56
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,85
17,0.00833333,1,63
17,0.0111111,1,50
17,0.0138889,1,47
17,0.0166667,1,46
17,0.0194444,1,51
17,0.0222222,1,55
17,0.025,1,58
