L,p_error,num_success
3,0,1,100
3,0.00277778,1,100
3,0.00555556,1,100
3,0.00833333,1,97
3,0.0111111,1,88
3,0.0138889,1,86
3,0.0166667,1,83
3,0.0194444,1,70
3,0.0222222,1,67
3,0.025,1,56
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,100
5,0.00833333,1,99
5,0.0111111,1,94
5,0.0138889,1,79
5,0.0166667,1,74
5,0.0194444,1,54
5,0.0222222,1,45
5,0.025,1,49
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,100
7,0.00833333,1,99
7,0.0111111,1,95
7,0.0138889,1,81
7,0.0166667,1,68
7,0.0194444,1,58
7,0.0222222,1,52
7,0.025,1,50
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,100
9,0.00833333,1,100
9,0.0111111,1,95
9,0.0138889,1,62
9,0.0166667,1,50
9,0.0194444,1,52
9,0.0222222,1,51
9,0.025,1,47
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,100
11,0.00833333,1,100
11,0.0111111,1,100
11,0.0138889,1,67
11,0.0166667,1,54
11,0.0194444,1,48
11,0.0222222,1,46
11,0.025,1,52
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,100
13,0.00833333,1,100
13,0.0111111,1,96
13,0.0138889,1,61
13,0.0166667,1,51
13,0.0194444,1,53
13,0.0222222,1,49
13,0.025,1,55
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,100
15,0.00833333,1,100
15,0.0111111,1,94
15,0.0138889,1,59
15,0.0166667,1,52
15,0.0194444,1,51
15,0.0222222,1,56
15,0.025,1,48
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,100
17,0.00833333,1,100
17,0.0111111,1,97
17,0.0138889,1,56
17,0.0166667,1,41
17,0.0194444,1,55
17,0.0222222,1,48
17,0.025,1,56
