L,p_error,num_success
3,0,1,100
3,0.00277778,1,99
3,0.00555556,1,98
3,0.00833333,1,97
3,0.0111111,1,93
3,0.0138889,1,82
3,0.0166667,1,72
3,0.0194444,1,71
3,0.0222222,1,65
3,0.025,1,54
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,100
5,0.00833333,1,96
5,0.0111111,1,98
5,0.0138889,1,81
5,0.0166667,1,69
5,0.0194444,1,52
5,0.0222222,1,46
5,0.025,1,53
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,100
7,0.00833333,1,98
7,0.0111111,1,96
7,0.0138889,1,71
7,0.0166667,1,56
7,0.0194444,1,50
7,0.0222222,1,59
7,0.025,1,48
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,100
9,0.00833333,1,100
9,0.0111111,1,96
9,0.0138889,1,73
9,0.0166667,1,59
9,0.0194444,1,58
9,0.0222222,1,50
9,0.025,1,50
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,100
11,0.00833333,1,100
11,0.0111111,1,94
11,0.0138889,1,70
11,0.0166667,1,45
11,0.0194444,1,61
11,0.0222222,1,47
11,0.025,1,35
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,100
13,0.00833333,1,99
13,0.0111111,1,97
13,0.0138889,1,69
13,0.0166667,1,48
13,0.0194444,1,50
13,0.0222222,1,43
13,0.025,1,39
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,100
15,0.00833333,1,100
15,0.0111111,1,98
15,0.0138889,1,63
15,0.0166667,1,51
15,0.0194444,1,49
15,0.0222222,1,50
15,0.025,1,53
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,100
17,0.00833333,1,100
17,0.0111111,1,96
17,0.0138889,1,56
17,0.0166667,1,54
17,0.0194444,1,59
17,0.0222222,1,47
17,0.025,1,47
