L,p_error,num_success
3,0,1,100
3,0.00277778,1,100
3,0.00555556,1,88
3,0.00833333,1,88
3,0.0111111,1,68
3,0.0138889,1,52
3,0.0166667,1,57
3,0.0194444,1,50
3,0.0222222,1,51
3,0.025,1,47
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,93
5,0.00833333,1,72
5,0.0111111,1,61
5,0.0138889,1,52
5,0.0166667,1,51
5,0.0194444,1,50
5,0.0222222,1,52
5,0.025,1,47
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,89
7,0.00833333,1,59
7,0.0111111,1,57
7,0.0138889,1,45
7,0.0166667,1,50
7,0.0194444,1,50
7,0.0222222,1,62
7,0.025,1,49
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,91
9,0.00833333,1,68
9,0.0111111,1,50
9,0.0138889,1,45
9,0.0166667,1,49
9,0.0194444,1,43
9,0.0222222,1,50
9,0.025,1,50
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,85
11,0.00833333,1,61
11,0.0111111,1,46
11,0.0138889,1,41
11,0.0166667,1,50
11,0.0194444,1,46
11,0.0222222,1,55
11,0.025,1,58
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,86
13,0.00833333,1,63
13,0.0111111,1,52
13,0.0138889,1,44
13,0.0166667,1,59
13,0.0194444,1,54
13,0.0222222,1,51
13,0.025,1,45
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,81
15,0.00833333,1,62
15,0.0111111,1,53
15,0.0138889,1,53
15,0.0166667,1,48
15,0.0194444,1,52
15,0.0222222,1,48
15,0.025,1,58
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,85
17,0.00833333,1,65
17,0.0111111,1,52
17,0.0138889,1,52
17,0.0166667,1,47
17,0.0194444,1,52
17,0.0222222,1,51
17,0.025,1,49
