L,p_error,num_success
3,0,1,100
3,0.00277778,1,99
3,0.00555556,1,84
3,0.00833333,1,78
3,0.0111111,1,61
3,0.0138889,1,64
3,0.0166667,1,54
3,0.0194444,1,53
3,0.0222222,1,47
3,0.025,1,46
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,91
5,0.00833333,1,74
5,0.0111111,1,60
5,0.0138889,1,66
5,0.0166667,1,48
5,0.0194444,1,47
5,0.0222222,1,50
5,0.025,1,51
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,92
7,0.00833333,1,67
7,0.0111111,1,54
7,0.0138889,1,53
7,0.0166667,1,52
7,0.0194444,1,53
7,0.0222222,1,52
7,0.025,1,49
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,87
9,0.00833333,1,64
9,0.0111111,1,48
9,0.0138889,1,52
9,0.0166667,1,49
9,0.0194444,1,54
9,0.0222222,1,46
9,0.025,1,48
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,84
11,0.00833333,1,70
11,0.0111111,1,49
11,0.0138889,1,46
11,0.0166667,1,57
11,0.0194444,1,49
11,0.0222222,1,55
11,0.025,1,45
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,84
13,0.00833333,1,64
13,0.0111111,1,58
13,0.0138889,1,48
13,0.0166667,1,50
13,0.0194444,1,52
13,0.0222222,1,50
13,0.025,1,43
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,80
15,0.00833333,1,53
15,0.0111111,1,55
15,0.0138889,1,45
15,0.0166667,1,40
15,0.0194444,1,55
15,0.0222222,1,52
15,0.025,1,49
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,79
17,0.00833333,1,64
17,0.0111111,1,60
17,0.0138889,1,50
17,0.0166667,1,48
17,0.0194444,1,46
17,0.0222222,1,51
17,0.025,1,47
