L,p_error,num_success
3,0,1,100
3,0.00277778,1,100
3,0.00555556,1,89
3,0.00833333,1,66
3,0.0111111,1,70
3,0.0138889,1,62
3,0.0166667,1,54
3,0.0194444,1,55
3,0.0222222,1,55
3,0.025,1,49
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,83
5,0.00833333,1,71
5,0.0111111,1,62
5,0.0138889,1,46
5,0.0166667,1,53
5,0.0194444,1,45
5,0.0222222,1,54
5,0.025,1,49
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,90
7,0.00833333,1,55
7,0.0111111,1,53
7,0.0138889,1,46
7,0.0166667,1,52
7,0.0194444,1,55
7,0.0222222,1,56
7,0.025,1,54
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,81
9,0.00833333,1,64
9,0.0111111,1,53
9,0.0138889,1,55
9,0.0166667,1,46
9,0.0194444,1,55
9,0.0222222,1,49
9,0.025,1,52
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,74
11,0.00833333,1,67
11,0.0111111,1,51
11,0.0138889,1,56
11,0.0166667,1,49
11,0.0194444,1,52
11,0.0222222,1,53
11,0.025,1,41
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,85
13,0.00833333,1,58
13,0.0111111,1,42
13,0.0138889,1,41
13,0.0166667,1,49
13,0.0194444,1,50
13,0.0222222,1,62
13,0.025,1,45
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,82
15,0.00833333,1,62
15,0.0111111,1,55
15,0.0138889,1,51
15,0.0166667,1,45
15,0.0194444,1,61
15,0.0222222,1,46
15,0.025,1,46
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,78
17,0.00833333,1,63
17,0.0111111,1,43
17,0.0138889,1,55
17,0.0166667,1,48
17,0.0194444,1,52
17,0.0222222,1,54
17,0.025,1,46
