L,p_error,num_success
3,0,1,100
3,0.00277778,1,100
3,0.00555556,1,99
3,0.00833333,1,97
3,0.0111111,1,89
3,0.0138889,1,86
3,0.0166667,1,80
3,0.0194444,1,69
3,0.0222222,1,59
3,0.025,1,59
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,100
5,0.00833333,1,99
5,0.0111111,1,94
5,0.0138889,1,77
5,0.0166667,1,69
5,0.0194444,1,68
5,0.0222222,1,59
5,0.025,1,54
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,100
7,0.00833333,1,99
7,0.0111111,1,90
7,0.0138889,1,74
7,0.0166667,1,55
7,0.0194444,1,54
7,0.0222222,1,39
7,0.025,1,47
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,100
9,0.00833333,1,100
9,0.0111111,1,93
9,0.0138889,1,69
9,0.0166667,1,43
9,0.0194444,1,48
9,0.0222222,1,51
9,0.025,1,54
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,100
11,0.00833333,1,100
11,0.0111111,1,95
11,0.0138889,1,68
11,0.0166667,1,52
11,0.0194444,1,45
11,0.0222222,1,48
11,0.025,1,36
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,100
13,0.00833333,1,100
13,0.0111111,1,93
13,0.0138889,1,56
13,0.0166667,1,49
13,0.0194444,1,50
13,0.0222222,1,53
13,0.025,1,44
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,100
15,0.00833333,1,100
15,0.0111111,1,93
15,0.0138889,1,63
15,0.0166667,1,51
15,0.0194444,1,58
15,0.0222222,1,51
15,0.025,1,57
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,100
17,0.00833333,1,100
17,0.0111111,1,97
17,0.0138889,1,56
17,0.0166667,1,45
17,0.0194444,1,51
17,0.0222222,1,41
17,0.025,1,57
