L,p_error,num_success
3,0,1,100
3,0.00277778,1,100
3,0.00555556,1,89
3,0.00833333,1,75
3,0.0111111,1,61
3,0.0138889,1,52
3,0.0166667,1,64
3,0.0194444,1,52
3,0.0222222,1,48
3,0.025,1,47
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,91
5,0.00833333,1,60
5,0.0111111,1,54
5,0.0138889,1,47
5,0.0166667,1,55
5,0.0194444,1,51
5,0.0222222,1,42
5,0.025,1,48
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,83
7,0.00833333,1,66
7,0.0111111,1,59
7,0.0138889,1,46
7,0.0166667,1,47
7,0.0194444,1,56
7,0.0222222,1,42
7,0.025,1,46
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,82
9,0.00833333,1,61
9,0.0111111,1,43
9,0.0138889,1,51
9,0.0166667,1,50
9,0.0194444,1,42
9,0.0222222,1,49
9,0.025,1,56
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,83
11,0.00833333,1,64
11,0.0111111,1,60
11,0.0138889,1,46
11,0.0166667,1,65
11,0.0194444,1,50
11,0.0222222,1,53
11,0.025,1,54
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,87
13,0.00833333,1,58
13,0.0111111,1,43
13,0.0138889,1,53
13,0.0166667,1,55
13,0.0194444,1,49
13,0.0222222,1,44
13,0.025,1,54
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,75
15,0.00833333,1,65
15,0.0111111,1,55
15,0.0138889,1,46
15,0.0166667,1,43
15,0.0194444,1,51
15,0.0222222,1,48
15,0.025,1,51
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,84
17,0.00833333,1,71
17,0.0111111,1,49
17,0.0138889,1,51
17,0.0166667,1,47
17,0.0194444,1,48
17,0.0222222,1,44
17,0.025,1,50
