L,p_error,num_success
3,0,1,100
3,0.00111111,1,100
3,0.00222222,1,100
3,0.00333333,1,99
3,0.00444444,1,99
3,0.00555556,1,98
3,0.00666667,1,91
3,0.00777778,1,78
3,0.00888889,1,76
3,0.01,1,67
5,0,1,100
5,0.00111111,1,100
5,0.00222222,1,100
5,0.00333333,1,100
5,0.00444444,1,100
5,0.00555556,1,96
5,0.00666667,1,84
5,0.00777778,1,73
5,0.00888889,1,66
5,0.01,1,47
7,0,1,100
7,0.00111111,1,100
7,0.00222222,1,100
7,0.00333333,1,100
7,0.00444444,1,100
7,0.00555556,1,99
7,0.00666667,1,83
7,0.00777778,1,72
7,0.00888889,1,42
7,0.01,1,55
9,0,1,100
9,0.00111111,1,100
9,0.00222222,1,100
9,0.00333333,1,100
9,0.00444444,1,99
9,0.00555556,1,100
9,0.00666667,1,87
9,0.00777778,1,60
9,0.00888889,1,45
9,0.01,1,50
11,0,1,100
11,0.00111111,1,100
11,0.00222222,1,100
11,0.00333333,1,100
11,0.00444444,1,100
11,0.00555556,1,99
11,0.00666667,1,91
11,0.00777778,1,64
11,0.00888889,1,48
11,0.01,1,48
13,0,1,100
13,0.00111111,1,100
13,0.00222222,1,100
13,0.00333333,1,100
13,0.00444444,1,100
13,0.00555556,1,100
13,0.00666667,1,87
13,0.00777778,1,51
13,0.00888889,1,54
13,0.01,1,46
15,0,1,100
15,0.00111111,1,100
15,0.00222222,1,100
15,0.00333333,1,100
15,0.00444444,1,100
15,0.00555556,1,99
15,0.00666667,1,93
15,0.00777778,1,50
15,0.00888889,1,35
15,0.01,1,49
17,0,1,100
17,0.00111111,1,100
17,0.00222222,1,100
17,0.00333333,1,100
17,0.00444444,1,100
17,0.00555556,1,99
17,0.00666667,1,87
17,0.00777778,1,49
17,0.00888889,1,50
17,0.01,1,54
