L,p_error,num_success
3,0,1,100
3,0.00277778,1,100
3,0.00555556,1,91
3,0.00833333,1,82
3,0.0111111,1,63
3,0.0138889,1,58
3,0.0166667,1,57
3,0.0194444,1,55
3,0.0222222,1,54
3,0.025,1,44
5,0,1,100
5,0.00277778,1,98
5,0.00555556,1,90
5,0.00833333,1,72
5,0.0111111,1,56
5,0.0138889,1,52
5,0.0166667,1,53
5,0.0194444,1,48
5,0.0222222,1,51
5,0.025,1,52
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,87
7,0.00833333,1,60
7,0.0111111,1,49
7,0.0138889,1,57
7,0.0166667,1,43
7,0.0194444,1,47
7,0.0222222,1,48
7,0.025,1,54
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,88
9,0.00833333,1,61
9,0.0111111,1,55
9,0.0138889,1,48
9,0.0166667,1,47
9,0.0194444,1,49
9,0.0222222,1,54
9,0.025,1,42
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,75
11,0.00833333,1,57
11,0.0111111,1,51
11,0.0138889,1,38
11,0.0166667,1,58
11,0.0194444,1,57
11,0.0222222,1,42
11,0.025,1,55
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,82
13,0.00833333,1,66
13,0.0111111,1,46
13,0.0138889,1,63
13,0.0166667,1,47
13,0.0194444,1,54
13,0.0222222,1,49
13,0.025,1,45
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,83
15,0.00833333,1,66
15,0.0111111,1,47
15,0.0138889,1,48
15,0.0166667,1,51
15,0.0194444,1,57
15,0.0222222,1,46
15,0.025,1,52
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,81
17,0.00833333,1,65
17,0.0111111,1,58
17,0.0138889,1,50
17,0.0166667,1,40
17,0.0194444,1,46
17,0.0222222,1,53
17,0.025,1,49
