L,p_error,num_success
3,0,1,100
3,0.00277778,1,99
3,0.00555556,1,89
3,0.00833333,1,84
3,0.0111111,1,55
3,0.0138889,1,67
3,0.0166667,1,52
3,0.0194444,1,56
3,0.0222222,1,59
3,0.025,1,43
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,86
5,0.00833333,1,70
5,0.0111111,1,55
5,0.0138889,1,53
5,0.0166667,1,45
5,0.0194444,1,53
5,0.0222222,1,38
5,0.025,1,49
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,89
7,0.00833333,1,62
7,0.0111111,1,57
7,0.0138889,1,55
7,0.0166667,1,49
7,0.0194444,1,57
7,0.0222222,1,51
7,0.025,1,48
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,81
9,0.00833333,1,68
9,0.0111111,1,54
9,0.0138889,1,59
9,0.0166667,1,53
9,0.0194444,1,47
9,0.0222222,1,51
9,0.025,1,51
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,81
11,0.00833333,1,70
11,0.0111111,1,57
11,0.0138889,1,35
11,0.0166667,1,48
11,0.0194444,1,47
11,0.0222222,1,41
11,0.025,1,51
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,81
13,0.00833333,1,66
13,0.0111111,1,50
13,0.0138889,1,53
13,0.0166667,1,52
13,0.0194444,1,44
13,0.0222222,1,48
13,0.025,1,52
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,82
15,0.00833333,1,67
15,0.0111111,1,45
15,0.0138889,1,47
15,0.0166667,1,45
15,0.0194444,1,48
15,0.0222222,1,44
15,0.025,1,47
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,83
17,0.00833333,1,70
17,0.0111111,1,41
17,0.0138889,1,46
17,0.0166667,1,53
17,0.0194444,1,56
17,0.0222222,1,52
17,0.025,1,49
