L,p_error,num_success
3,0,1,100
3,0.00277778,1,96
3,0.00555556,1,89
3,0.00833333,1,79
3,0.0111111,1,67
3,0.0138889,1,62
3,0.0166667,1,64
3,0.0194444,1,54
3,0.0222222,1,52
3,0.025,1,58
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,92
5,0.00833333,1,64
5,0.0111111,1,60
5,0.0138889,1,42
5,0.0166667,1,34
5,0.0194444,1,50
5,0.0222222,1,53
5,0.025,1,51
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,91
7,0.00833333,1,62
7,0.0111111,1,53
7,0.0138889,1,49
7,0.0166667,1,55
7,0.0194444,1,53
7,0.0222222,1,57
7,0.025,1,53
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,83
9,0.00833333,1,67
9,0.0111111,1,52
9,0.0138889,1,51
9,0.0166667,1,64
9,0.0194444,1,45
9,0.0222222,1,57
9,0.025,1,49
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,84
11,0.00833333,1,66
11,0.0111111,1,62
11,0.0138889,1,48
11,0.0166667,1,52
11,0.0194444,1,49
11,0.0222222,1,48
11,0.025,1,49
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,85
13,0.00833333,1,62
13,0.0111111,1,38
13,0.0138889,1,54
13,0.0166667,1,53
13,0.0194444,1,54
13,0.0222222,1,47
13,0.025,1,46
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,77
15,0.00833333,1,62
15,0.0111111,1,47
15,0.0138889,1,43
15,0.0166667,1,56
15,0.0194444,1,52
15,0.0222222,1,50
15,0.025,1,57
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,87
17,0.00833333,1,54
17,0.0111111,1,55
17,0.0138889,1,51
17,0.0166667,1,46
17,0.0194444,1,47
17,0.0222222,1,41
17,0.025,1,44
