L,p_error,num_success
3,0,1,100
3,0.00277778,1,100
3,0.00555556,1,88
3,0.00833333,1,71
3,0.0111111,1,68
3,0.0138889,1,60
3,0.0166667,1,54
3,0.0194444,1,54
3,0.0222222,1,49
3,0.025,1,55
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,88
5,0.00833333,1,74
5,0.0111111,1,66
5,0.0138889,1,55
5,0.0166667,1,46
5,0.0194444,1,51
5,0.0222222,1,55
5,0.025,1,44
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,90
7,0.00833333,1,64
7,0.0111111,1,51
7,0.0138889,1,55
7,0.0166667,1,47
7,0.0194444,1,44
7,0.0222222,1,44
7,0.025,1,59
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,83
9,0.00833333,1,63
9,0.0111111,1,56
9,0.0138889,1,53
9,0.0166667,1,51
9,0.0194444,1,42
9,0.0222222,1,50
9,0.025,1,47
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,83
11,0.00833333,1,62
11,0.0111111,1,54
11,0.0138889,1,59
11,0.0166667,1,54
11,0.0194444,1,46
11,0.0222222,1,45
11,0.025,1,47
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,85
13,0.00833333,1,61
13,0.0111111,1,47
13,0.0138889,1,46
13,0.0166667,1,48
13,0.0194444,1,53
13,0.0222222,1,49
13,0.025,1,42
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,79
15,0.00833333,1,67
15,0.0111111,1,42
15,0.0138889,1,51
15,0.0166667,1,48
15,0.0194444,1,46
15,0.0222222,1,53
15,0.025,1,47
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,81
17,0.00833333,1,55
17,0.0111111,1,44
17,0.0138889,1,51
17,0.0166667,1,47
17,0.0194444,1,46
17,0.0222222,1,42
17,0.025,1,56
