L,p_error,num_success
3,0,1,100
3,0.00277778,1,100
3,0.00555556,1,100
3,0.00833333,1,98
3,0.0111111,1,92
3,0.0138889,1,87
3,0.0166667,1,76
3,0.0194444,1,68
3,0.0222222,1,73
3,0.025,1,62
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,99
5,0.00833333,1,96
5,0.0111111,1,93
5,0.0138889,1,89
5,0.0166667,1,71
5,0.0194444,1,55
5,0.0222222,1,63
5,0.025,1,48
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,100
7,0.00833333,1,99
7,0.0111111,1,91
7,0.0138889,1,80
7,0.0166667,1,56
7,0.0194444,1,55
7,0.0222222,1,53
7,0.025,1,52
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,100
9,0.00833333,1,100
9,0.0111111,1,94
9,0.0138889,1,71
9,0.0166667,1,54
9,0.0194444,1,47
9,0.0222222,1,54
9,0.025,1,46
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,100
11,0.00833333,1,100
11,0.0111111,1,98
11,0.0138889,1,65
11,0.0166667,1,47
11,0.0194444,1,48
11,0.0222222,1,56
11,0.025,1,45
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,100
13,0.00833333,1,100
13,0.0111111,1,96
13,0.0138889,1,71
13,0.0166667,1,57
13,0.0194444,1,51
13,0.0222222,1,49
13,0.025,1,55
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,100
15,0.00833333,1,100
15,0.0111111,1,90
15,0.0138889,1,57
15,0.0166667,1,44
15,0.0194444,1,58
15,0.0222222,1,51
15,0.025,1,54
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,100
17,0.00833333,1,100
17,0.0111111,1,94
17,0.0138889,1,59
17,0.0166667,1,45
17,0.0194444,1,46
17,0.0222222,1,50
17,0.025,1,50
