L,p_error,num_success
3,0,1,100
3,0.00277778,1,99
3,0.00555556,1,83
3,0.00833333,1,72
3,0.0111111,1,75
3,0.0138889,1,62
3,0.0166667,1,52
3,0.0194444,1,54
3,0.0222222,1,49
3,0.025,1,57
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,88
5,0.00833333,1,77
5,0.0111111,1,55
5,0.0138889,1,55
5,0.0166667,1,53
5,0.0194444,1,48
5,0.0222222,1,51
5,0.025,1,39
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,89
7,0.00833333,1,63
7,0.0111111,1,53
7,0.0138889,1,54
7,0.0166667,1,42
7,0.0194444,1,51
7,0.0222222,1,53
7,0.025,1,56
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,89
9,0.00833333,1,65
9,0.0111111,1,56
9,0.0138889,1,50
9,0.0166667,1,46
9,0.0194444,1,55
9,0.0222222,1,53
9,0.025,1,47
11,0,1,100
11,0.00277778,1,99
11,0.00555556,1,88
11,0.00833333,1,56
11,0.0111111,1,57
11,0.0138889,1,41
11,0.0166667,1,55
11,0.0194444,1,52
11,0.0222222,1,53
11,0.025,1,47
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,81
13,0.00833333,1,62
13,0.0111111,1,52
13,0.0138889,1,44
13,0.0166667,1,49
13,0.0194444,1,41
13,0.0222222,1,59
13,0.025,1,42
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,80
15,0.00833333,1,67
15,0.0111111,1,49
15,0.0138889,1,49
15,0.0166667,1,48
15,0.0194444,1,48
15,0.0222222,1,53
15,0.025,1,55
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,80
17,0.00833333,1,52
17,0.0111111,1,47
17,0.0138889,1,43
17,0.0166667,1,52
17,0.0194444,1,48
17,0.0222222,1,49
17,0.025,1,52
