L,p_error,num_success
3,0,1,100
3,0.00277778,1,100
3,0.00555556,1,95
3,0.00833333,1,74
3,0.0111111,1,67
3,0.0138889,1,60
3,0.0166667,1,57
3,0.0194444,1,55
3,0.0222222,1,60
3,0.025,1,43
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,87
5,0.00833333,1,74
5,0.0111111,1,59
5,0.0138889,1,48
5,0.0166667,1,47
5,0.0194444,1,54
5,0.0222222,1,55
5,0.025,1,55
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,82
7,0.00833333,1,64
7,0.0111111,1,55
7,0.0138889,1,53
7,0.0166667,1,60
7,0.0194444,1,51
7,0.0222222,1,46
7,0.025,1,46
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,84
9,0.00833333,1,70
9,0.0111111,1,57
9,0.0138889,1,51
9,0.0166667,1,40
9,0.0194444,1,48
9,0.0222222,1,41
9,0.025,1,58
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,80
11,0.00833333,1,58
11,0.0111111,1,53
11,0.0138889,1,55
11,0.0166667,1,50
11,0.0194444,1,56
11,0.0222222,1,44
11,0.025,1,52
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,85
13,0.00833333,1,55
13,0.0111111,1,42
13,0.0138889,1,60
13,0.0166667,1,59
13,0.0194444,1,52
13,0.0222222,1,43
13,0.025,1,56
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,86
15,0.00833333,1,66
15,0.0111111,1,61
15,0.0138889,1,44
15,0.0166667,1,56
15,0.0194444,1,54
15,0.0222222,1,47
15,0.025,1,48
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,78
17,0.00833333,1,56
17,0.0111111,1,55
17,0.0138889,1,52
17,0.0166667,1,49
17,0.0194444,1,59
17,0.0222222,1,52
17,0.025,1,53
