L,p_error,num_success
3,0,1,100
3,0.00277778,1,96
3,0.00555556,1,85
3,0.00833333,1,80
3,0.0111111,1,76
3,0.0138889,1,58
3,0.0166667,1,53
3,0.0194444,1,54
3,0.0222222,1,57
3,0.025,1,54
5,0,1,100
5,0.00277778,1,100
5,0.00555556,1,89
5,0.00833333,1,73
5,0.0111111,1,60
5,0.0138889,1,48
5,0.0166667,1,51
5,0.0194444,1,37
5,0.0222222,1,49
5,0.025,1,40
7,0,1,100
7,0.00277778,1,100
7,0.00555556,1,90
7,0.00833333,1,64
7,0.0111111,1,55
7,0.0138889,1,51
7,0.0166667,1,58
7,0.0194444,1,49
7,0.0222222,1,51
7,0.025,1,47
9,0,1,100
9,0.00277778,1,100
9,0.00555556,1,87
9,0.00833333,1,69
9,0.0111111,1,50
9,0.0138889,1,43
9,0.0166667,1,57
9,0.0194444,1,49
9,0.0222222,1,55
9,0.025,1,53
11,0,1,100
11,0.00277778,1,100
11,0.00555556,1,86
11,0.00833333,1,62
11,0.0111111,1,48
11,0.0138889,1,47
11,0.0166667,1,51
11,0.0194444,1,50
11,0.0222222,1,56
11,0.025,1,45
13,0,1,100
13,0.00277778,1,100
13,0.00555556,1,85
13,0.00833333,1,64
13,0.0111111,1,49
13,0.0138889,1,46
13,0.0166667,1,49
13,0.0194444,1,44
13,0.0222222,1,50
13,0.025,1,50
15,0,1,100
15,0.00277778,1,100
15,0.00555556,1,79
15,0.00833333,1,66
15,0.0111111,1,50
15,0.0138889,1,50
15,0.0166667,1,50
15,0.0194444,1,47
15,0.0222222,1,56
15,0.025,1,54
17,0,1,100
17,0.00277778,1,100
17,0.00555556,1,80
17,0.00833333,1,61
17,0.0111111,1,55
17,0.0138889,1,49
17,0.0166667,1,44
17,0.0194444,1,53
17,0.0222222,1,55
17,0.025,1,48
